year,district_id,district_name,category,statistic,percentage
2021,SK0412,District of Humenné,Religion,other (%),
2021,SK0413,District of Kežmarok,Religion,other (%),
2021,SK0414,District of Levoča,Religion,other (%),
2021,SK0415,District of Medzilaborce,Religion,other (%),
2021,SK0416,District of Poprad,Religion,other (%),
2021,SK0417,District of Prešov,Religion,other (%),
2021,SK0418,District of Sabinov,Religion,other (%),
2021,SK0419,District of Snina,Religion,other (%),
2021,SK041A,District of Stará Ľubovňa,Religion,other (%),
2021,SK041B,District of Stropkov,Religion,other (%),
2021,SK041C,District of Svidník,Religion,other (%),
2021,SK041D,District of Vranov nad Topľou,Religion,other (%),
2021,SK0421,District of Gelnica,Religion,other (%),
2021,SK0422,District of Košice I,Religion,other (%),
2021,SK0423,District of Košice II,Religion,other (%),
2021,SK0424,District of Košice III,Religion,other (%),
2021,SK0425,District of Košice IV,Religion,other (%),
2021,SK0426,District of Košice - okolie,Religion,other (%),
2021,SK0427,District of Michalovce,Religion,other (%),
2021,SK0428,District of Rožňava,Religion,other (%),
2021,SK0429,District of Sobrance,Religion,other (%),
2021,SK042A,District of Spišská Nová Ves,Religion,other (%),
2021,SK042B,District of Trebišov,Religion,other (%),
2021,SK0101,District of Bratislava I,Religion,not found out (%),
2021,SK0102,District of Bratislava II,Religion,not found out (%),
2021,SK0103,District of Bratislava III,Religion,not found out (%),
2021,SK0104,District of Bratislava IV,Religion,not found out (%),
2021,SK0105,District of Bratislava V,Religion,not found out (%),
2021,SK0106,District of Malacky,Religion,not found out (%),
2021,SK0107,District of Pezinok,Religion,not found out (%),
2021,SK0108,District of Senec,Religion,not found out (%),
2021,SK0211,District of Dunajská Streda,Religion,not found out (%),
2021,SK0212,District of Galanta,Religion,not found out (%),
2021,SK0213,District of Hlohovec,Religion,not found out (%),
2021,SK0214,District of Piešťany,Religion,not found out (%),
2021,SK0215,District of Senica,Religion,not found out (%),
2021,SK0216,District of Skalica,Religion,not found out (%),
2021,SK0217,District of Trnava,Religion,not found out (%),
2021,SK0221,District of Bánovce nad Bebravou,Religion,not found out (%),
2021,SK0222,District of Ilava,Religion,not found out (%),
2021,SK0223,District of Myjava,Religion,not found out (%),
2021,SK0224,District of Nové Mesto nad Váhom,Religion,not found out (%),
2021,SK0225,District of Partizánske,Religion,not found out (%),
2021,SK0226,District of Považská Bystrica,Religion,not found out (%),
2021,SK0227,District of Prievidza,Religion,not found out (%),
2021,SK0228,District of Púchov,Religion,not found out (%),
2021,SK0229,District of Trenčín,Religion,not found out (%),
2021,SK0231,District of Komárno,Religion,not found out (%),
2021,SK0232,District of Levice,Religion,not found out (%),
2021,SK0233,District of Nitra,Religion,not found out (%),
2021,SK0234,District of Nové Zámky,Religion,not found out (%),
2021,SK0235,District of Šaľa,Religion,not found out (%),
2021,SK0236,District of Topoľčany,Religion,not found out (%),
2021,SK0237,District of Zlaté Moravce,Religion,not found out (%),
2021,SK0311,District of Bytča,Religion,not found out (%),
2021,SK0312,District of Čadca,Religion,not found out (%),
2021,SK0313,District of Dolný Kubín,Religion,not found out (%),
2021,SK0314,District of Kysucké Nové Mesto,Religion,not found out (%),
2021,SK0315,District of Liptovský Mikuláš,Religion,not found out (%),
2021,SK0316,District of Martin,Religion,not found out (%),
2021,SK0317,District of Námestovo,Religion,not found out (%),
2021,SK0318,District of Ružomberok,Religion,not found out (%),
2021,SK0319,District of Turčianske Teplice,Religion,not found out (%),
2021,SK031A,District of Tvrdošín,Religion,not found out (%),
2021,SK031B,District of Žilina,Religion,not found out (%),
2021,SK0321,District of Banská Bystrica,Religion,not found out (%),
2021,SK0322,District of Banská Štiavnica,Religion,not found out (%),
2021,SK0323,District of Brezno,Religion,not found out (%),
2021,SK0324,District of Detva,Religion,not found out (%),
2021,SK0325,District of Krupina,Religion,not found out (%),
2021,SK0326,District of Lučenec,Religion,not found out (%),
2021,SK0327,District of Poltár,Religion,not found out (%),
2021,SK0328,District of Revúca,Religion,not found out (%),
2021,SK0329,District of Rimavská Sobota,Religion,not found out (%),
2021,SK032A,District of Veľký Krtíš,Religion,not found out (%),
2021,SK032B,District of Zvolen,Religion,not found out (%),
2021,SK032C,District of Žarnovica,Religion,not found out (%),
2021,SK032D,District of Žiar nad Hronom,Religion,not found out (%),
2021,SK0411,District of Bardejov,Religion,not found out (%),
2021,SK0412,District of Humenné,Religion,not found out (%),
2021,SK0413,District of Kežmarok,Religion,not found out (%),
2021,SK0414,District of Levoča,Religion,not found out (%),
2021,SK0415,District of Medzilaborce,Religion,not found out (%),
2021,SK0416,District of Poprad,Religion,not found out (%),
2021,SK0417,District of Prešov,Religion,not found out (%),
2021,SK0418,District of Sabinov,Religion,not found out (%),
2021,SK0419,District of Snina,Religion,not found out (%),
2021,SK041A,District of Stará Ľubovňa,Religion,not found out (%),
2021,SK041B,District of Stropkov,Religion,not found out (%),
2021,SK041C,District of Svidník,Religion,not found out (%),
2021,SK041D,District of Vranov nad Topľou,Religion,not found out (%),
2021,SK0421,District of Gelnica,Religion,not found out (%),
2021,SK0422,District of Košice I,Religion,not found out (%),
2021,SK0423,District of Košice II,Religion,not found out (%),
2021,SK0424,District of Košice III,Religion,not found out (%),
2021,SK0425,District of Košice IV,Religion,not found out (%),
2021,SK0426,District of Košice - okolie,Religion,not found out (%),
2021,SK0427,District of Michalovce,Religion,not found out (%),
2021,SK0428,District of Rožňava,Religion,not found out (%),
2021,SK0429,District of Sobrance,Religion,not found out (%),
2021,SK042A,District of Spišská Nová Ves,Religion,not found out (%),
2021,SK042B,District of Trebišov,Religion,not found out (%),
2021,SK0101,District of Bratislava I,Urbanization,urban (%),100.0
2021,SK0102,District of Bratislava II,Urbanization,urban (%),100.0
2021,SK0103,District of Bratislava III,Urbanization,urban (%),100.0
2021,SK0104,District of Bratislava IV,Urbanization,urban (%),100.0
2021,SK0105,District of Bratislava V,Urbanization,urban (%),100.0
2021,SK0106,District of Malacky,Urbanization,urban (%),40.35
2021,SK0107,District of Pezinok,Urbanization,urban (%),58.09
2021,SK0108,District of Senec,Urbanization,urban (%),20.8
2021,SK0211,District of Dunajská Streda,Urbanization,urban (%),40.39
2021,SK0212,District of Galanta,Urbanization,urban (%),38.06
2021,SK0213,District of Hlohovec,Urbanization,urban (%),55.73
2021,SK0214,District of Piešťany,Urbanization,urban (%),53.02
2021,SK0215,District of Senica,Urbanization,urban (%),41.6
2021,SK0216,District of Skalica,Urbanization,urban (%),66.72
2021,SK0217,District of Trnava,Urbanization,urban (%),48.37
2021,SK0221,District of Bánovce nad Bebravou,Urbanization,urban (%),48.13
2021,SK0222,District of Ilava,Urbanization,urban (%),67.26
2021,SK0223,District of Myjava,Urbanization,urban (%),61.66
2021,SK0224,District of Nové Mesto nad Váhom,Urbanization,urban (%),45.87
2021,SK0225,District of Partizánske,Urbanization,urban (%),48.16
2021,SK0226,District of Považská Bystrica,Urbanization,urban (%),62.71
2021,SK0227,District of Prievidza,Urbanization,urban (%),53.45
2021,SK0228,District of Púchov,Urbanization,urban (%),39.42
2021,SK0229,District of Trenčín,Urbanization,urban (%),57.18
2021,SK0231,District of Komárno,Urbanization,urban (%),55.49
2021,SK0232,District of Levice,Urbanization,urban (%),44.93
2021,SK0233,District of Nitra,Urbanization,urban (%),52.84
2021,SK0234,District of Nové Zámky,Urbanization,urban (%),41.35
2021,SK0235,District of Šaľa,Urbanization,urban (%),41.15
2021,SK0236,District of Topoľčany,Urbanization,urban (%),35.62
2021,SK0237,District of Zlaté Moravce,Urbanization,urban (%),29.02
2021,SK0311,District of Bytča,Urbanization,urban (%),36.64
2021,SK0312,District of Čadca,Urbanization,urban (%),42.01
2021,SK0313,District of Dolný Kubín,Urbanization,urban (%),46.37
2021,SK0314,District of Kysucké Nové Mesto,Urbanization,urban (%),44.83
2021,SK0315,District of Liptovský Mikuláš,Urbanization,urban (%),52.38
2021,SK0316,District of Martin,Urbanization,urban (%),68.05
2021,SK0317,District of Námestovo,Urbanization,urban (%),12.22
2021,SK0318,District of Ružomberok,Urbanization,urban (%),47.75
2021,SK0319,District of Turčianske Teplice,Urbanization,urban (%),40.19
2021,SK031A,District of Tvrdošín,Urbanization,urban (%),45.08
2021,SK031B,District of Žilina,Urbanization,urban (%),56.63
2021,SK0321,District of Banská Bystrica,Urbanization,urban (%),69.91
2021,SK0322,District of Banská Štiavnica,Urbanization,urban (%),61.52
2021,SK0323,District of Brezno,Urbanization,urban (%),33.75
2021,SK0324,District of Detva,Urbanization,urban (%),68.11
2021,SK0325,District of Krupina,Urbanization,urban (%),41.62
2021,SK0326,District of Lučenec,Urbanization,urban (%),50.91
2021,SK0327,District of Poltár,Urbanization,urban (%),25.85
2021,SK0328,District of Revúca,Urbanization,urban (%),56.02
2021,SK0329,District of Rimavská Sobota,Urbanization,urban (%),40.33
2021,SK032A,District of Veľký Krtíš,Urbanization,urban (%),30.12
2021,SK032B,District of Zvolen,Urbanization,urban (%),68.21
2021,SK032C,District of Žarnovica,Urbanization,urban (%),50.86
2021,SK032D,District of Žiar nad Hronom,Urbanization,urban (%),50.2
2021,SK0411,District of Bardejov,Urbanization,urban (%),40.57
2021,SK0412,District of Humenné,Urbanization,urban (%),52.16
2021,SK0413,District of Kežmarok,Urbanization,urban (%),33.11
2021,SK0414,District of Levoča,Urbanization,urban (%),54.51
2021,SK0415,District of Medzilaborce,Urbanization,urban (%),53.95
2021,SK0416,District of Poprad,Urbanization,urban (%),59.86
2021,SK0417,District of Prešov,Urbanization,urban (%),52.83
2021,SK0418,District of Sabinov,Urbanization,urban (%),31.18
2021,SK0419,District of Snina,Urbanization,urban (%),53.27
2021,SK041A,District of Stará Ľubovňa,Urbanization,urban (%),35.96
2021,SK041B,District of Stropkov,Urbanization,urban (%),50.64
2021,SK041C,District of Svidník,Urbanization,urban (%),44.82
2021,SK041D,District of Vranov nad Topľou,Urbanization,urban (%),31.51
2021,SK0421,District of Gelnica,Urbanization,urban (%),18.77
2021,SK0422,District of Košice I,Urbanization,urban (%),100.0
2021,SK0423,District of Košice II,Urbanization,urban (%),100.0
2021,SK0424,District of Košice III,Urbanization,urban (%),100.0
2021,SK0425,District of Košice IV,Urbanization,urban (%),100.0
2021,SK0426,District of Košice - okolie,Urbanization,urban (%),11.23
2021,SK0427,District of Michalovce,Urbanization,urban (%),45.69
2021,SK0428,District of Rožňava,Urbanization,urban (%),38.2
2021,SK0429,District of Sobrance,Urbanization,urban (%),26.18
2021,SK042A,District of Spišská Nová Ves,Urbanization,urban (%),48.18
2021,SK042B,District of Trebišov,Urbanization,urban (%),41.29
2021,SK0101,District of Bratislava I,Urbanization,rural (%),0.0
2021,SK0102,District of Bratislava II,Urbanization,rural (%),0.0
2021,SK0103,District of Bratislava III,Urbanization,rural (%),0.0
2021,SK0104,District of Bratislava IV,Urbanization,rural (%),0.0
2021,SK0105,District of Bratislava V,Urbanization,rural (%),0.0
2021,SK0106,District of Malacky,Urbanization,rural (%),59.65
2021,SK0107,District of Pezinok,Urbanization,rural (%),41.91
2021,SK0108,District of Senec,Urbanization,rural (%),79.2
2021,SK0211,District of Dunajská Streda,Urbanization,rural (%),59.61
2021,SK0212,District of Galanta,Urbanization,rural (%),61.94
2021,SK0213,District of Hlohovec,Urbanization,rural (%),44.27
2021,SK0214,District of Piešťany,Urbanization,rural (%),46.98
2021,SK0215,District of Senica,Urbanization,rural (%),58.4
2021,SK0216,District of Skalica,Urbanization,rural (%),33.28
2021,SK0217,District of Trnava,Urbanization,rural (%),51.63
2021,SK0221,District of Bánovce nad Bebravou,Urbanization,rural (%),51.87
2021,SK0222,District of Ilava,Urbanization,rural (%),32.74
2021,SK0223,District of Myjava,Urbanization,rural (%),38.34
2021,SK0224,District of Nové Mesto nad Váhom,Urbanization,rural (%),54.13
2021,SK0225,District of Partizánske,Urbanization,rural (%),51.84
2021,SK0226,District of Považská Bystrica,Urbanization,rural (%),37.29
2021,SK0227,District of Prievidza,Urbanization,rural (%),46.55
2021,SK0228,District of Púchov,Urbanization,rural (%),60.58
2021,SK0229,District of Trenčín,Urbanization,rural (%),42.82
2021,SK0231,District of Komárno,Urbanization,rural (%),44.51
2021,SK0232,District of Levice,Urbanization,rural (%),55.07
2021,SK0233,District of Nitra,Urbanization,rural (%),47.16
2021,SK0234,District of Nové Zámky,Urbanization,rural (%),58.65
2021,SK0235,District of Šaľa,Urbanization,rural (%),58.85
2021,SK0236,District of Topoľčany,Urbanization,rural (%),64.38
2021,SK0237,District of Zlaté Moravce,Urbanization,rural (%),70.98
2021,SK0311,District of Bytča,Urbanization,rural (%),63.36
2021,SK0312,District of Čadca,Urbanization,rural (%),57.99
2021,SK0313,District of Dolný Kubín,Urbanization,rural (%),53.63
2021,SK0314,District of Kysucké Nové Mesto,Urbanization,rural (%),55.17
2021,SK0315,District of Liptovský Mikuláš,Urbanization,rural (%),47.62
2021,SK0316,District of Martin,Urbanization,rural (%),31.95
2021,SK0317,District of Námestovo,Urbanization,rural (%),87.78
2021,SK0318,District of Ružomberok,Urbanization,rural (%),52.25
2021,SK0319,District of Turčianske Teplice,Urbanization,rural (%),59.81
2021,SK031A,District of Tvrdošín,Urbanization,rural (%),54.92
2021,SK031B,District of Žilina,Urbanization,rural (%),43.37
2021,SK0321,District of Banská Bystrica,Urbanization,rural (%),30.09
2021,SK0322,District of Banská Štiavnica,Urbanization,rural (%),38.48
2021,SK0323,District of Brezno,Urbanization,rural (%),66.25
2021,SK0324,District of Detva,Urbanization,rural (%),31.89
2021,SK0325,District of Krupina,Urbanization,rural (%),58.38
2021,SK0326,District of Lučenec,Urbanization,rural (%),49.09
2021,SK0327,District of Poltár,Urbanization,rural (%),74.15
2021,SK0328,District of Revúca,Urbanization,rural (%),43.98
2021,SK0329,District of Rimavská Sobota,Urbanization,rural (%),59.67
2021,SK032A,District of Veľký Krtíš,Urbanization,rural (%),69.88
