election_year,election_type,district_id,district_name,original_party_name,party_name,votes
2002,NR SR,801,Gelnica,SDĽ,SDĽ,375
2002,NR SR,802,Košice I,SDĽ,SDĽ,377
2002,NR SR,803,Košice II,SDĽ,SDĽ,347
2002,NR SR,804,Košice III,SDĽ,SDĽ,113
2002,NR SR,805,Košice IV,SDĽ,SDĽ,281
2002,NR SR,806,Košice - okolie,SDĽ,SDĽ,569
2002,NR SR,807,Michalovce,SDĽ,SDĽ,678
2002,NR SR,808,Rožňava,SDĽ,SDĽ,575
2002,NR SR,809,Sobrance,SDĽ,SDĽ,187
2002,NR SR,810,Spišská Nová Ves,SDĽ,SDĽ,694
2002,NR SR,811,Trebišov,SDĽ,SDĽ,664
2002,NR SR,900,Cudzina,SDĽ,SDĽ,0
2002,NR SR,101,Bratislava I,SMER,SMER-SD,2707
2002,NR SR,102,Bratislava II,SMER,SMER-SD,7737
2002,NR SR,103,Bratislava III,SMER,SMER-SD,4889
2002,NR SR,104,Bratislava IV,SMER,SMER-SD,7196
2002,NR SR,105,Bratislava V,SMER,SMER-SD,9921
2002,NR SR,106,Malacky,SMER,SMER-SD,5251
2002,NR SR,107,Pezinok,SMER,SMER-SD,4925
2002,NR SR,108,Senec,SMER,SMER-SD,3105
2002,NR SR,201,Dunajská Streda,SMER,SMER-SD,1191
2002,NR SR,202,Galanta,SMER,SMER-SD,5243
2002,NR SR,203,Hlohovec,SMER,SMER-SD,4714
2002,NR SR,204,Piešťany,SMER,SMER-SD,5590
2002,NR SR,205,Senica,SMER,SMER-SD,4978
2002,NR SR,206,Skalica,SMER,SMER-SD,3623
2002,NR SR,207,Trnava,SMER,SMER-SD,12576
2002,NR SR,301,Bánovce nad Bebravou,SMER,SMER-SD,3708
2002,NR SR,302,Ilava,SMER,SMER-SD,5494
2002,NR SR,303,Myjava,SMER,SMER-SD,2650
2002,NR SR,304,Nové Mesto nad Váhom,SMER,SMER-SD,5107
2002,NR SR,305,Partizánske,SMER,SMER-SD,4574
2002,NR SR,306,Považská Bystrica,SMER,SMER-SD,4781
2002,NR SR,307,Prievidza,SMER,SMER-SD,12688
2002,NR SR,308,Púchov,SMER,SMER-SD,3901
2002,NR SR,309,Trenčín,SMER,SMER-SD,10120
2002,NR SR,401,Komárno,SMER,SMER-SD,2540
2002,NR SR,402,Levice,SMER,SMER-SD,8142
2002,NR SR,403,Nitra,SMER,SMER-SD,15309
2002,NR SR,404,Nové Zámky,SMER,SMER-SD,8634
2002,NR SR,405,Šaľa,SMER,SMER-SD,3170
2002,NR SR,406,Topoľčany,SMER,SMER-SD,7435
2002,NR SR,407,Zlaté Moravce,SMER,SMER-SD,4129
2002,NR SR,501,Bytča,SMER,SMER-SD,1673
2002,NR SR,502,Čadca,SMER,SMER-SD,6770
2002,NR SR,503,Dolný Kubín,SMER,SMER-SD,2984
2002,NR SR,504,Kysucké Nové Mesto,SMER,SMER-SD,2230
2002,NR SR,505,Liptovský Mikuláš,SMER,SMER-SD,6397
2002,NR SR,506,Martin,SMER,SMER-SD,10061
2002,NR SR,507,Námestovo,SMER,SMER-SD,3096
2002,NR SR,508,Ružomberok,SMER,SMER-SD,3942
2002,NR SR,509,Turčianske Teplice,SMER,SMER-SD,1489
2002,NR SR,510,Tvrdošín,SMER,SMER-SD,2259
2002,NR SR,511,Žilina,SMER,SMER-SD,10864
2002,NR SR,601,Banská Bystrica,SMER,SMER-SD,9895
2002,NR SR,602,Banská Štiavnica,SMER,SMER-SD,1328
2002,NR SR,603,Brezno,SMER,SMER-SD,5677
2002,NR SR,604,Detva,SMER,SMER-SD,2021
2002,NR SR,605,Krupina,SMER,SMER-SD,1914
2002,NR SR,606,Lučenec,SMER,SMER-SD,3756
2002,NR SR,607,Poltár,SMER,SMER-SD,1498
2002,NR SR,608,Revúca,SMER,SMER-SD,2356
2002,NR SR,609,Rimavská Sobota,SMER,SMER-SD,4548
2002,NR SR,610,Veľký Krtíš,SMER,SMER-SD,2777
2002,NR SR,611,Zvolen,SMER,SMER-SD,6241
2002,NR SR,612,Žarnovica,SMER,SMER-SD,2214
2002,NR SR,613,Žiar nad Hronom,SMER,SMER-SD,3883
2002,NR SR,701,Bardejov,SMER,SMER-SD,5265
2002,NR SR,702,Humenné,SMER,SMER-SD,4755
2002,NR SR,703,Kežmarok,SMER,SMER-SD,2620
2002,NR SR,704,Levoča,SMER,SMER-SD,1737
2002,NR SR,705,Medzilaborce,SMER,SMER-SD,1291
2002,NR SR,706,Poprad,SMER,SMER-SD,7377
2002,NR SR,707,Prešov,SMER,SMER-SD,10698
2002,NR SR,708,Sabinov,SMER,SMER-SD,3472
2002,NR SR,709,Snina,SMER,SMER-SD,3063
2002,NR SR,710,Stará Ľubovňa,SMER,SMER-SD,3217
2002,NR SR,711,Stropkov,SMER,SMER-SD,1499
2002,NR SR,712,Svidník,SMER,SMER-SD,2555
2002,NR SR,713,Vranov nad Topľou,SMER,SMER-SD,4952
2002,NR SR,801,Gelnica,SMER,SMER-SD,2042
2002,NR SR,802,Košice I,SMER,SMER-SD,4238
2002,NR SR,803,Košice II,SMER,SMER-SD,5614
2002,NR SR,804,Košice III,SMER,SMER-SD,2641
2002,NR SR,805,Košice IV,SMER,SMER-SD,4160
2002,NR SR,806,Košice - okolie,SMER,SMER-SD,6096
2002,NR SR,807,Michalovce,SMER,SMER-SD,7211
2002,NR SR,808,Rožňava,SMER,SMER-SD,3267
2002,NR SR,809,Sobrance,SMER,SMER-SD,1888
2002,NR SR,810,Spišská Nová Ves,SMER,SMER-SD,6030
2002,NR SR,811,Trebišov,SMER,SMER-SD,5511
2002,NR SR,900,Cudzina,SMER,SMER-SD,0
2002,NR SR,101,Bratislava I,HZDS,ĽS-HZDS,3539
2002,NR SR,102,Bratislava II,HZDS,ĽS-HZDS,8992
2002,NR SR,103,Bratislava III,HZDS,ĽS-HZDS,5913
2002,NR SR,104,Bratislava IV,HZDS,ĽS-HZDS,6278
2002,NR SR,105,Bratislava V,HZDS,ĽS-HZDS,7467
2002,NR SR,106,Malacky,HZDS,ĽS-HZDS,5454
2002,NR SR,107,Pezinok,HZDS,ĽS-HZDS,6045
2002,NR SR,108,Senec,HZDS,ĽS-HZDS,3931
2002,NR SR,201,Dunajská Streda,HZDS,ĽS-HZDS,1147
2002,NR SR,202,Galanta,HZDS,ĽS-HZDS,6850
2002,NR SR,203,Hlohovec,HZDS,ĽS-HZDS,7317
2002,NR SR,204,Piešťany,HZDS,ĽS-HZDS,8811
2002,NR SR,205,Senica,HZDS,ĽS-HZDS,6445
2002,NR SR,206,Skalica,HZDS,ĽS-HZDS,2813
2002,NR SR,207,Trnava,HZDS,ĽS-HZDS,15616
2002,NR SR,301,Bánovce nad Bebravou,HZDS,ĽS-HZDS,6298
2002,NR SR,302,Ilava,HZDS,ĽS-HZDS,11102
2002,NR SR,303,Myjava,HZDS,ĽS-HZDS,4539
2002,NR SR,304,Nové Mesto nad Váhom,HZDS,ĽS-HZDS,9961
2002,NR SR,305,Partizánske,HZDS,ĽS-HZDS,7325
2002,NR SR,306,Považská Bystrica,HZDS,ĽS-HZDS,13238
2002,NR SR,307,Prievidza,HZDS,ĽS-HZDS,23196
2002,NR SR,308,Púchov,HZDS,ĽS-HZDS,9616
2002,NR SR,309,Trenčín,HZDS,ĽS-HZDS,19597
2002,NR SR,401,Komárno,HZDS,ĽS-HZDS,2552
2002,NR SR,402,Levice,HZDS,ĽS-HZDS,8838
2002,NR SR,403,Nitra,HZDS,ĽS-HZDS,22538
2002,NR SR,404,Nové Zámky,HZDS,ĽS-HZDS,12439
2002,NR SR,405,Šaľa,HZDS,ĽS-HZDS,3258
2002,NR SR,406,Topoľčany,HZDS,ĽS-HZDS,13821
2002,NR SR,407,Zlaté Moravce,HZDS,ĽS-HZDS,7993
2002,NR SR,501,Bytča,HZDS,ĽS-HZDS,6325
2002,NR SR,502,Čadca,HZDS,ĽS-HZDS,18132
2002,NR SR,503,Dolný Kubín,HZDS,ĽS-HZDS,4013
2002,NR SR,504,Kysucké Nové Mesto,HZDS,ĽS-HZDS,7013
2002,NR SR,505,Liptovský Mikuláš,HZDS,ĽS-HZDS,8233
2002,NR SR,506,Martin,HZDS,ĽS-HZDS,9286
2002,NR SR,507,Námestovo,HZDS,ĽS-HZDS,6645
2002,NR SR,508,Ružomberok,HZDS,ĽS-HZDS,7382
2002,NR SR,509,Turčianske Teplice,HZDS,ĽS-HZDS,2315
2002,NR SR,510,Tvrdošín,HZDS,ĽS-HZDS,4597
2002,NR SR,511,Žilina,HZDS,ĽS-HZDS,25335
2002,NR SR,601,Banská Bystrica,HZDS,ĽS-HZDS,10284
2002,NR SR,602,Banská Štiavnica,HZDS,ĽS-HZDS,2108
2002,NR SR,603,Brezno,HZDS,ĽS-HZDS,7109
2002,NR SR,604,Detva,HZDS,ĽS-HZDS,6284
2002,NR SR,605,Krupina,HZDS,ĽS-HZDS,2922
2002,NR SR,606,Lučenec,HZDS,ĽS-HZDS,4668
2002,NR SR,607,Poltár,HZDS,ĽS-HZDS,1896
2002,NR SR,608,Revúca,HZDS,ĽS-HZDS,2380
2002,NR SR,609,Rimavská Sobota,HZDS,ĽS-HZDS,3448
2002,NR SR,610,Veľký Krtíš,HZDS,ĽS-HZDS,3555
2002,NR SR,611,Zvolen,HZDS,ĽS-HZDS,7261
2002,NR SR,612,Žarnovica,HZDS,ĽS-HZDS,4560
2002,NR SR,613,Žiar nad Hronom,HZDS,ĽS-HZDS,8074
2002,NR SR,701,Bardejov,HZDS,ĽS-HZDS,7555
2002,NR SR,702,Humenné,HZDS,ĽS-HZDS,6725
2002,NR SR,703,Kežmarok,HZDS,ĽS-HZDS,4287
2002,NR SR,704,Levoča,HZDS,ĽS-HZDS,2408
2002,NR SR,705,Medzilaborce,HZDS,ĽS-HZDS,1224
2002,NR SR,706,Poprad,HZDS,ĽS-HZDS,7817
2002,NR SR,707,Prešov,HZDS,ĽS-HZDS,11815
2002,NR SR,708,Sabinov,HZDS,ĽS-HZDS,5771
2002,NR SR,709,Snina,HZDS,ĽS-HZDS,4559
2002,NR SR,710,Stará Ľubovňa,HZDS,ĽS-HZDS,5862
2002,NR SR,711,Stropkov,HZDS,ĽS-HZDS,2827
2002,NR SR,712,Svidník,HZDS,ĽS-HZDS,4074
2002,NR SR,713,Vranov nad Topľou,HZDS,ĽS-HZDS,8712
2002,NR SR,801,Gelnica,HZDS,ĽS-HZDS,2960
2002,NR SR,802,Košice I,HZDS,ĽS-HZDS,3073
2002,NR SR,803,Košice II,HZDS,ĽS-HZDS,3696
2002,NR SR,804,Košice III,HZDS,ĽS-HZDS,1381
2002,NR SR,805,Košice IV,HZDS,ĽS-HZDS,3025
2002,NR SR,806,Košice - okolie,HZDS,ĽS-HZDS,6100
2002,NR SR,807,Michalovce,HZDS,ĽS-HZDS,9653
2002,NR SR,808,Rožňava,HZDS,ĽS-HZDS,3042
2002,NR SR,809,Sobrance,HZDS,ĽS-HZDS,3406
2002,NR SR,810,Spišská Nová Ves,HZDS,ĽS-HZDS,7926
2002,NR SR,811,Trebišov,HZDS,ĽS-HZDS,6039
2002,NR SR,900,Cudzina,HZDS,ĽS-HZDS,0
2002,NR SR,101,Bratislava I,OKS,OKS,356
2002,NR SR,102,Bratislava II,OKS,OKS,415
2002,NR SR,103,Bratislava III,OKS,OKS,312
2002,NR SR,104,Bratislava IV,OKS,OKS,446
2002,NR SR,105,Bratislava V,OKS,OKS,554
2002,NR SR,106,Malacky,OKS,OKS,76
2002,NR SR,107,Pezinok,OKS,OKS,169
2002,NR SR,108,Senec,OKS,OKS,115
2002,NR SR,201,Dunajská Streda,OKS,OKS,81
2002,NR SR,202,Galanta,OKS,OKS,99
2002,NR SR,203,Hlohovec,OKS,OKS,76
2002,NR SR,204,Piešťany,OKS,OKS,108
2002,NR SR,205,Senica,OKS,OKS,56
2002,NR SR,206,Skalica,OKS,OKS,55
2002,NR SR,207,Trnava,OKS,OKS,223
2002,NR SR,301,Bánovce nad Bebravou,OKS,OKS,32
2002,NR SR,302,Ilava,OKS,OKS,65
2002,NR SR,303,Myjava,OKS,OKS,60
2002,NR SR,304,Nové Mesto nad Váhom,OKS,OKS,101
2002,NR SR,305,Partizánske,OKS,OKS,62
2002,NR SR,306,Považská Bystrica,OKS,OKS,82
2002,NR SR,307,Prievidza,OKS,OKS,207
2002,NR SR,308,Púchov,OKS,OKS,43
2002,NR SR,309,Trenčín,OKS,OKS,235
2002,NR SR,401,Komárno,OKS,OKS,121
2002,NR SR,402,Levice,OKS,OKS,166
2002,NR SR,403,Nitra,OKS,OKS,363
2002,NR SR,404,Nové Zámky,OKS,OKS,144
2002,NR SR,405,Šaľa,OKS,OKS,83
2002,NR SR,406,Topoľčany,OKS,OKS,65
2002,NR SR,407,Zlaté Moravce,OKS,OKS,60
2002,NR SR,501,Bytča,OKS,OKS,37
2002,NR SR,502,Čadca,OKS,OKS,67
2002,NR SR,503,Dolný Kubín,OKS,OKS,85
2002,NR SR,504,Kysucké Nové Mesto,OKS,OKS,58
2002,NR SR,505,Liptovský Mikuláš,OKS,OKS,136
2002,NR SR,506,Martin,OKS,OKS,227
2002,NR SR,507,Námestovo,OKS,OKS,18
2002,NR SR,508,Ružomberok,OKS,OKS,129
2002,NR SR,509,Turčianske Teplice,OKS,OKS,22
2002,NR SR,510,Tvrdošín,OKS,OKS,32
2002,NR SR,511,Žilina,OKS,OKS,223
2002,NR SR,601,Banská Bystrica,OKS,OKS,423
2002,NR SR,602,Banská Štiavnica,OKS,OKS,41
2002,NR SR,603,Brezno,OKS,OKS,90
2002,NR SR,604,Detva,OKS,OKS,32
2002,NR SR,605,Krupina,OKS,OKS,34
2002,NR SR,606,Lučenec,OKS,OKS,94
2002,NR SR,607,Poltár,OKS,OKS,34
2002,NR SR,608,Revúca,OKS,OKS,41
2002,NR SR,609,Rimavská Sobota,OKS,OKS,110
2002,NR SR,610,Veľký Krtíš,OKS,OKS,45
2002,NR SR,611,Zvolen,OKS,OKS,194
2002,NR SR,612,Žarnovica,OKS,OKS,56
2002,NR SR,613,Žiar nad Hronom,OKS,OKS,127
2002,NR SR,701,Bardejov,OKS,OKS,69
2002,NR SR,702,Humenné,OKS,OKS,62
2002,NR SR,703,Kežmarok,OKS,OKS,54
2002,NR SR,704,Levoča,OKS,OKS,42
2002,NR SR,705,Medzilaborce,OKS,OKS,12
2002,NR SR,706,Poprad,OKS,OKS,189
2002,NR SR,707,Prešov,OKS,OKS,253
2002,NR SR,708,Sabinov,OKS,OKS,46
2002,NR SR,709,Snina,OKS,OKS,16
2002,NR SR,710,Stará Ľubovňa,OKS,OKS,55
2002,NR SR,711,Stropkov,OKS,OKS,12
2002,NR SR,712,Svidník,OKS,OKS,23
2002,NR SR,713,Vranov nad Topľou,OKS,OKS,67
2002,NR SR,801,Gelnica,OKS,OKS,29
2002,NR SR,802,Košice I,OKS,OKS,188
2002,NR SR,803,Košice II,OKS,OKS,179
2002,NR SR,804,Košice III,OKS,OKS,73
2002,NR SR,805,Košice IV,OKS,OKS,138
2002,NR SR,806,Košice - okolie,OKS,OKS,112
2002,NR SR,807,Michalovce,OKS,OKS,92
2002,NR SR,808,Rožňava,OKS,OKS,119
2002,NR SR,809,Sobrance,OKS,OKS,21
2002,NR SR,810,Spišská Nová Ves,OKS,OKS,115
2002,NR SR,811,Trebišov,OKS,OKS,71
2002,NR SR,900,Cudzina,OKS,OKS,0
2002,NR SR,101,Bratislava I,HZD,HZD,852
2002,NR SR,102,Bratislava II,HZD,HZD,1997
2002,NR SR,103,Bratislava III,HZD,HZD,1256
2002,NR SR,104,Bratislava IV,HZD,HZD,1611
2002,NR SR,105,Bratislava V,HZD,HZD,1972
2002,NR SR,106,Malacky,HZD,HZD,1202
2002,NR SR,107,Pezinok,HZD,HZD,1375
2002,NR SR,108,Senec,HZD,HZD,948
2002,NR SR,201,Dunajská Streda,HZD,HZD,227
2002,NR SR,202,Galanta,HZD,HZD,1503
2002,NR SR,203,Hlohovec,HZD,HZD,1219
2002,NR SR,204,Piešťany,HZD,HZD,1724
2002,NR SR,205,Senica,HZD,HZD,780
2002,NR SR,206,Skalica,HZD,HZD,452
2002,NR SR,207,Trnava,HZD,HZD,4497
2002,NR SR,301,Bánovce nad Bebravou,HZD,HZD,734
2002,NR SR,302,Ilava,HZD,HZD,1276
2002,NR SR,303,Myjava,HZD,HZD,613
2002,NR SR,304,Nové Mesto nad Váhom,HZD,HZD,2139
2002,NR SR,305,Partizánske,HZD,HZD,985
2002,NR SR,306,Považská Bystrica,HZD,HZD,1338
2002,NR SR,307,Prievidza,HZD,HZD,3009
2002,NR SR,308,Púchov,HZD,HZD,775
2002,NR SR,309,Trenčín,HZD,HZD,2538
2002,NR SR,401,Komárno,HZD,HZD,635
2002,NR SR,402,Levice,HZD,HZD,2014
2002,NR SR,403,Nitra,HZD,HZD,3213
2002,NR SR,404,Nové Zámky,HZD,HZD,1597
2002,NR SR,405,Šaľa,HZD,HZD,517
2002,NR SR,406,Topoľčany,HZD,HZD,1790
2002,NR SR,407,Zlaté Moravce,HZD,HZD,1252
2002,NR SR,501,Bytča,HZD,HZD,734
2002,NR SR,502,Čadca,HZD,HZD,3201
2002,NR SR,503,Dolný Kubín,HZD,HZD,961
2002,NR SR,504,Kysucké Nové Mesto,HZD,HZD,757
2002,NR SR,505,Liptovský Mikuláš,HZD,HZD,1488
2002,NR SR,506,Martin,HZD,HZD,2024
2002,NR SR,507,Námestovo,HZD,HZD,1482
2002,NR SR,508,Ružomberok,HZD,HZD,1091
2002,NR SR,509,Turčianske Teplice,HZD,HZD,368
2002,NR SR,510,Tvrdošín,HZD,HZD,1819
2002,NR SR,511,Žilina,HZD,HZD,3206
2002,NR SR,601,Banská Bystrica,HZD,HZD,2212
2002,NR SR,602,Banská Štiavnica,HZD,HZD,312
2002,NR SR,603,Brezno,HZD,HZD,1342
2002,NR SR,604,Detva,HZD,HZD,955
2002,NR SR,605,Krupina,HZD,HZD,409
2002,NR SR,606,Lučenec,HZD,HZD,1046
2002,NR SR,607,Poltár,HZD,HZD,2739
2002,NR SR,608,Revúca,HZD,HZD,387
2002,NR SR,609,Rimavská Sobota,HZD,HZD,1606
2002,NR SR,610,Veľký Krtíš,HZD,HZD,519
2002,NR SR,611,Zvolen,HZD,HZD,1338
2002,NR SR,612,Žarnovica,HZD,HZD,598
2002,NR SR,613,Žiar nad Hronom,HZD,HZD,1194
2002,NR SR,701,Bardejov,HZD,HZD,828
2002,NR SR,702,Humenné,HZD,HZD,620
2002,NR SR,703,Kežmarok,HZD,HZD,620
2002,NR SR,704,Levoča,HZD,HZD,443
2002,NR SR,705,Medzilaborce,HZD,HZD,141
2002,NR SR,706,Poprad,HZD,HZD,1634
2002,NR SR,707,Prešov,HZD,HZD,1997
2002,NR SR,708,Sabinov,HZD,HZD,584
2002,NR SR,709,Snina,HZD,HZD,630
2002,NR SR,710,Stará Ľubovňa,HZD,HZD,597
2002,NR SR,711,Stropkov,HZD,HZD,251
2002,NR SR,712,Svidník,HZD,HZD,434
2002,NR SR,713,Vranov nad Topľou,HZD,HZD,722
2002,NR SR,801,Gelnica,HZD,HZD,518
2002,NR SR,802,Košice I,HZD,HZD,628
2002,NR SR,803,Košice II,HZD,HZD,751
2002,NR SR,804,Košice III,HZD,HZD,291
2002,NR SR,805,Košice IV,HZD,HZD,603
2002,NR SR,806,Košice - okolie,HZD,HZD,846
2002,NR SR,807,Michalovce,HZD,HZD,804
2002,NR SR,808,Rožňava,HZD,HZD,477
2002,NR SR,809,Sobrance,HZD,HZD,288
2002,NR SR,810,Spišská Nová Ves,HZD,HZD,1118
2002,NR SR,811,Trebišov,HZD,HZD,671
2002,NR SR,900,Cudzina,HZD,HZD,0
2002,NR SR,101,Bratislava I,ROMA,ROMA,6
2002,NR SR,102,Bratislava II,ROMA,ROMA,19
2002,NR SR,103,Bratislava III,ROMA,ROMA,7
2002,NR SR,104,Bratislava IV,ROMA,ROMA,13
2002,NR SR,105,Bratislava V,ROMA,ROMA,30
2002,NR SR,106,Malacky,ROMA,ROMA,36
2002,NR SR,107,Pezinok,ROMA,ROMA,3
2002,NR SR,108,Senec,ROMA,ROMA,11
2002,NR SR,201,Dunajská Streda,ROMA,ROMA,79
2002,NR SR,202,Galanta,ROMA,ROMA,59
2002,NR SR,203,Hlohovec,ROMA,ROMA,26
2002,NR SR,204,Piešťany,ROMA,ROMA,13
2002,NR SR,205,Senica,ROMA,ROMA,16
2002,NR SR,206,Skalica,ROMA,ROMA,21
2002,NR SR,207,Trnava,ROMA,ROMA,35
2002,NR SR,301,Bánovce nad Bebravou,ROMA,ROMA,2
2002,NR SR,302,Ilava,ROMA,ROMA,1
2002,NR SR,303,Myjava,ROMA,ROMA,5
2002,NR SR,304,Nové Mesto nad Váhom,ROMA,ROMA,44
2002,NR SR,305,Partizánske,ROMA,ROMA,6
2002,NR SR,306,Považská Bystrica,ROMA,ROMA,7
2002,NR SR,307,Prievidza,ROMA,ROMA,47
2002,NR SR,308,Púchov,ROMA,ROMA,6
2002,NR SR,309,Trenčín,ROMA,ROMA,12
2002,NR SR,401,Komárno,ROMA,ROMA,35
2002,NR SR,402,Levice,ROMA,ROMA,111
2002,NR SR,403,Nitra,ROMA,ROMA,46
2002,NR SR,404,Nové Zámky,ROMA,ROMA,51
2002,NR SR,405,Šaľa,ROMA,ROMA,86
2002,NR SR,406,Topoľčany,ROMA,ROMA,21
2002,NR SR,407,Zlaté Moravce,ROMA,ROMA,10
2002,NR SR,501,Bytča,ROMA,ROMA,2
2002,NR SR,502,Čadca,ROMA,ROMA,7
2002,NR SR,503,Dolný Kubín,ROMA,ROMA,1
2002,NR SR,504,Kysucké Nové Mesto,ROMA,ROMA,11
2002,NR SR,505,Liptovský Mikuláš,ROMA,ROMA,40
2002,NR SR,506,Martin,ROMA,ROMA,17
2002,NR SR,507,Námestovo,ROMA,ROMA,5
2002,NR SR,508,Ružomberok,ROMA,ROMA,21
2002,NR SR,509,Turčianske Teplice,ROMA,ROMA,4
2002,NR SR,510,Tvrdošín,ROMA,ROMA,2
2002,NR SR,511,Žilina,ROMA,ROMA,16
2002,NR SR,601,Banská Bystrica,ROMA,ROMA,138
2002,NR SR,602,Banská Štiavnica,ROMA,ROMA,73
2002,NR SR,603,Brezno,ROMA,ROMA,189
2002,NR SR,604,Detva,ROMA,ROMA,89
2002,NR SR,605,Krupina,ROMA,ROMA,172
2002,NR SR,606,Lučenec,ROMA,ROMA,254
2002,NR SR,607,Poltár,ROMA,ROMA,93
2002,NR SR,608,Revúca,ROMA,ROMA,278
2002,NR SR,609,Rimavská Sobota,ROMA,ROMA,1354
2002,NR SR,610,Veľký Krtíš,ROMA,ROMA,122
2002,NR SR,611,Zvolen,ROMA,ROMA,109
2002,NR SR,612,Žarnovica,ROMA,ROMA,53
2002,NR SR,613,Žiar nad Hronom,ROMA,ROMA,52
2002,NR SR,701,Bardejov,ROMA,ROMA,47
2002,NR SR,702,Humenné,ROMA,ROMA,45
2002,NR SR,703,Kežmarok,ROMA,ROMA,120
2002,NR SR,704,Levoča,ROMA,ROMA,63
2002,NR SR,705,Medzilaborce,ROMA,ROMA,1
2002,NR SR,706,Poprad,ROMA,ROMA,134
2002,NR SR,707,Prešov,ROMA,ROMA,141
2002,NR SR,708,Sabinov,ROMA,ROMA,69
2002,NR SR,709,Snina,ROMA,ROMA,19
2002,NR SR,710,Stará Ľubovňa,ROMA,ROMA,49
2002,NR SR,711,Stropkov,ROMA,ROMA,13
2002,NR SR,712,Svidník,ROMA,ROMA,39
2002,NR SR,713,Vranov nad Topľou,ROMA,ROMA,94
2002,NR SR,801,Gelnica,ROMA,ROMA,133
2002,NR SR,802,Košice I,ROMA,ROMA,42
2002,NR SR,803,Košice II,ROMA,ROMA,19
2002,NR SR,804,Košice III,ROMA,ROMA,6
2002,NR SR,805,Košice IV,ROMA,ROMA,14
2002,NR SR,806,Košice - okolie,ROMA,ROMA,532
2002,NR SR,807,Michalovce,ROMA,ROMA,294
2002,NR SR,808,Rožňava,ROMA,ROMA,116
2002,NR SR,809,Sobrance,ROMA,ROMA,31
2002,NR SR,810,Spišská Nová Ves,ROMA,ROMA,125
2002,NR SR,811,Trebišov,ROMA,ROMA,122
2002,NR SR,900,Cudzina,ROMA,ROMA,0
2002,NR SR,101,Bratislava I,KSS,KSS,894
2002,NR SR,102,Bratislava II,KSS,KSS,2516
2002,NR SR,103,Bratislava III,KSS,KSS,1845
2002,NR SR,104,Bratislava IV,KSS,KSS,2126
2002,NR SR,105,Bratislava V,KSS,KSS,2745
2002,NR SR,106,Malacky,KSS,KSS,2058
2002,NR SR,107,Pezinok,KSS,KSS,1354
2002,NR SR,108,Senec,KSS,KSS,1170
2002,NR SR,201,Dunajská Streda,KSS,KSS,456
2002,NR SR,202,Galanta,KSS,KSS,2054
2002,NR SR,203,Hlohovec,KSS,KSS,1540
2002,NR SR,204,Piešťany,KSS,KSS,1469
2002,NR SR,205,Senica,KSS,KSS,2035
2002,NR SR,206,Skalica,KSS,KSS,1786
2002,NR SR,207,Trnava,KSS,KSS,3330
2002,NR SR,301,Bánovce nad Bebravou,KSS,KSS,1941
2002,NR SR,302,Ilava,KSS,KSS,1874
2002,NR SR,303,Myjava,KSS,KSS,910
2002,NR SR,304,Nové Mesto nad Váhom,KSS,KSS,2403
2002,NR SR,305,Partizánske,KSS,KSS,1825
2002,NR SR,306,Považská Bystrica,KSS,KSS,1964
2002,NR SR,307,Prievidza,KSS,KSS,5147
2002,NR SR,308,Púchov,KSS,KSS,1089
2002,NR SR,309,Trenčín,KSS,KSS,3382
2002,NR SR,401,Komárno,KSS,KSS,977
2002,NR SR,402,Levice,KSS,KSS,3450
2002,NR SR,403,Nitra,KSS,KSS,4239
2002,NR SR,404,Nové Zámky,KSS,KSS,2697
2002,NR SR,405,Šaľa,KSS,KSS,798
2002,NR SR,406,Topoľčany,KSS,KSS,3037
2002,NR SR,407,Zlaté Moravce,KSS,KSS,1950
2002,NR SR,501,Bytča,KSS,KSS,610
2002,NR SR,502,Čadca,KSS,KSS,1887
2002,NR SR,503,Dolný Kubín,KSS,KSS,1166
2002,NR SR,504,Kysucké Nové Mesto,KSS,KSS,871
2002,NR SR,505,Liptovský Mikuláš,KSS,KSS,4290
2002,NR SR,506,Martin,KSS,KSS,4720
2002,NR SR,507,Námestovo,KSS,KSS,480
2002,NR SR,508,Ružomberok,KSS,KSS,2184
2002,NR SR,509,Turčianske Teplice,KSS,KSS,1523
2002,NR SR,510,Tvrdošín,KSS,KSS,464
2002,NR SR,511,Žilina,KSS,KSS,2822
2002,NR SR,601,Banská Bystrica,KSS,KSS,4563
2002,NR SR,602,Banská Štiavnica,KSS,KSS,797
2002,NR SR,603,Brezno,KSS,KSS,3469
2002,NR SR,604,Detva,KSS,KSS,1499
2002,NR SR,605,Krupina,KSS,KSS,1070
2002,NR SR,606,Lučenec,KSS,KSS,2627
2002,NR SR,607,Poltár,KSS,KSS,1925
2002,NR SR,608,Revúca,KSS,KSS,2376
2002,NR SR,609,Rimavská Sobota,KSS,KSS,2807
2002,NR SR,610,Veľký Krtíš,KSS,KSS,2123
2002,NR SR,611,Zvolen,KSS,KSS,3778
2002,NR SR,612,Žarnovica,KSS,KSS,1498
2002,NR SR,613,Žiar nad Hronom,KSS,KSS,2145
2002,NR SR,701,Bardejov,KSS,KSS,3582
2002,NR SR,702,Humenné,KSS,KSS,4277
2002,NR SR,703,Kežmarok,KSS,KSS,1330
2002,NR SR,704,Levoča,KSS,KSS,880
2002,NR SR,705,Medzilaborce,KSS,KSS,1573
2002,NR SR,706,Poprad,KSS,KSS,3275
2002,NR SR,707,Prešov,KSS,KSS,6044
